,summary,Impacts,Mitigation,Hazard,Causes,word
Ball,12.019325444739772,-0.00981364699340668,-0.006643601588366705,0.004459523597461273,0.013905910965608203,Ball
governors ball,12.019325444739772,-0.00981364699340668,-0.006643601588366705,0.004459523597461273,0.013905910965608203,governors ball
ball soll+en,11.50782653075861,-0.00963595518911731,-0.007262111116104437,0.004600349651199763,0.014320837280217092,ball soll+en
soll+en erschütterung+en,10.625843980265902,-0.009297491527149083,-0.008426782801274247,0.004864257602476023,0.01509754788336942,soll+en erschütterung+en
erschütterung+en deutlich,11.627679067247737,-0.009678718068121027,-0.007113704840836831,0.004566601715361648,0.014221431878226028,erschütterung+en deutlich
deutlich spür+en,17.30027281280961,0.023376421522520396,-0.013387302004521385,-0.007973496900664907,-0.0006122296782719034,deutlich spür+en
insgesamt geh+t,5.345136783480531,-0.005442107995117799,-0.020490582358084045,0.007488176544497214,0.022748575416161484,insgesamt geh+t
Ganze,5.232024642463806,-0.0052852404873882635,-0.020938887094244834,0.007581533101696567,0.023018060797047973,Ganze
geh+t ganz+e,5.232024642463806,-0.0052852404873882635,-0.020938887094244834,0.007581533101696567,0.023018060797047973,geh+t ganz+e
ganz+e jedoch,5.162978096941148,-0.0051863284635962105,-0.021220069606240097,0.007639930046511878,0.023186525048962046,ganz+e jedoch
glimpflic…,8.257170133997056,-0.008103069394289618,-0.012395444206685464,0.005750334102275133,0.017696566304360343,glimpflic…
jedoch glimpflic…,5.1409740362507765,-0.005154283652819708,-0.021310920048030785,0.007658772209909338,0.023240863686203008,jedoch glimpflic…
glimpflic… der,5.268379677419099,-0.0053363447672809955,-0.020793159383486675,0.0075512200938963325,0.022930581265131502,glimpflic… der
sp…,8.754245335124692,-0.00839844691873404,-0.01143439944295385,0.00553770597907983,0.01707418874711795,sp…
deutlich sp…,8.754245335124692,-0.00839844691873404,-0.01143439944295385,0.00553770597907983,0.01707418874711795,deutlich sp…
+2418,5.759138428176424,-0.005967253237428469,-0.018968015576999803,0.007168813534517799,0.021825144484996735,+2418
sp… +2418,5.759138428176424,-0.005967253237428469,-0.018968015576999803,0.007168813534517799,0.021825144484996735,sp… +2418
+2418 chars,5.649296602669575,-0.005834863801903883,-0.01935508153754124,0.007250337680276877,0.02206109509933851,+2418 chars
der star+s,7.520454584140937,-0.007604338608392172,-0.013988340708554679,0.006099906254088408,0.018717895530410707,der star+s
feierten,7.962878936449818,-0.007913417241383022,-0.01300554529497754,0.005884649647047099,0.018089273113770236,feierten
star+s feier+ten,7.962878936449818,-0.007913417241383022,-0.01300554529497754,0.005884649647047099,0.018089273113770236,star+s feier+ten
feier+ten gerade,9.711835559104781,-0.008894489240422505,-0.009790411863395139,0.00517106780728824,0.015999057676643037,feier+ten gerade
warm,11.603376337639219,-0.00967010454563913,-0.007143620214412398,0.0045734066933179295,0.014241477576849801,warm
gerade warm,11.603376337639219,-0.00967010454563913,-0.007143620214412398,0.0045734066933179295,0.014241477576849801,gerade warm
warm erdbeben,17.058758064589817,-0.011092397463646656,-0.0020534458379832337,0.00340080333491358,0.010777076796531379,warm erdbeben
Oscar-Party,9.91092971549497,-0.008987487103912003,-0.009477970250322704,0.0051009821073145336,0.0157932654468252,Oscar-Party
erdbeben oscar+-+party,9.91092971549497,-0.008987487103912003,-0.009477970250322704,0.0051009821073145336,0.0157932654468252,erdbeben oscar+-+party
Oscar-Verleihung,7.802988937106901,-0.007805227358789623,-0.013351174438873195,0.005960507916786516,0.018310909602787653,Oscar-Verleihung
der oscar+-+verleihung,7.802988937106901,-0.007805227358789623,-0.013351174438873195,0.005960507916786516,0.018310909602787653,der oscar+-+verleihung
oscar+-+verleihung gerade,6.674208155196562,-0.006914403680417832,-0.01613207118304721,0.006564586318716701,0.020071707700700117,oscar+-+verleihung gerade
gerade erst,6.42810738829588,-0.00668369335201328,-0.016833957438967487,0.006715256066401687,0.020509696095267267,gerade erst
erst vorbei,6.275528997626852,-0.006532513111796495,-0.01728994540008508,0.006812745654296975,0.020792830147361278,erst vorbei
vorbei star+s,6.0145065263202016,-0.006257844897664061,-0.01811056497289249,0.006987404710042503,0.02129955878559465,vorbei star+s
tanzten,6.164789522017847,-0.006418562417912026,-0.01763160891254214,0.00688558807840864,0.02100424626081493,tanzten
star+s tanz+ten,6.164789522017847,-0.006418562417912026,-0.01763160891254214,0.00688558807840864,0.02100424626081493,star+s tanz+ten
tanz+ten schon,6.396204808924217,-0.006652620869559024,-0.0169279308732118,0.006735372955528013,0.02056813756720628,tanz+ten schon
Aftershow-Party,6.924035045613291,-0.007133567442216806,-0.015458455054781033,0.006419297452182738,0.01964890188615755,Aftershow-Party
schon aftershow-party,6.924035045613291,-0.007133567442216806,-0.015458455054781033,0.006419297452182738,0.01964890188615755,schon aftershow-party
ging,35.66500101747679,-0.008336242200597546,0.018275846483453814,-0.008588615410834373,-0.0048057960223356405,ging
aftershow-party geh,8.3303878578875,-0.00814846245773101,-0.01224861363554867,0.005717931098224748,0.017601775649381778,aftershow-party geh
geh los,9.357693878037542,-0.008720974306054667,-0.010369787666661134,0.00530069133396174,0.01637944266314461,geh los
Erdbeben-Alarm,29.96567445815439,-0.012718646498698399,0.004097812107012989,0.0019496678260804924,0.006465153828826096,Erdbeben-Alarm
angeles erdbeben+-+alarm,17.058758064589817,-0.011092397463646656,-0.0020534458379832337,0.00340080333491358,0.010777076796531379,angeles erdbeben+-+alarm
los,17.101126745284287,-0.011100606896993076,-0.0020232202420958183,0.003393757439083514,0.010756201893979645,los
erdbeben+-+alarm los,9.528055989172103,-0.008805787446238826,-0.010087173240698834,0.0052375175725111025,0.0161940941503338,erdbeben+-+alarm los
rast,13.55958831316511,-0.01028288867473573,-0.0049871768933667454,0.004080157753031489,0.012786633217461011,rast
auto ras+t,13.55958831316511,-0.01028288867473573,-0.0049871768933667454,0.004080157753031489,0.012786633217461011,auto ras+t
Mannheim,12.372838805993146,-0.009929524028830319,-0.006237654940155356,0.004366846539157137,0.013632679871394457,Mannheim
ras+t mannheim,12.372838805993146,-0.009929524028830319,-0.006237654940155356,0.004366846539157137,0.013632679871394457,ras+t mannheim
Menschenmenge,11.185943196882135,-0.0007642484898779087,-0.010551886574839386,0.001864013431011611,0.011783614369976044,Menschenmenge
mannheim mensch+en+menge,11.185943196882135,-0.0007642484898779087,-0.010551886574839386,0.001864013431011611,0.011783614369976044,mannheim mensch+en+menge
Sicherheitskreise,10.232463719839211,0.054127134730245705,-0.030605086371172846,-0.016225321439314173,-0.005603815908316199,Sicherheitskreise
mensch+en+menge sicherheit+s+kreis+e,10.232463719839211,0.054127134730245705,-0.030605086371172846,-0.016225321439314173,-0.005603815908316199,mensch+en+menge sicherheit+s+kreis+e
sicherheit+s+kreis+e tot+e,10.175173789411517,0.2771597417840695,-0.12391468453541751,-0.10767623819995531,-0.09639733194680378,sicherheit+s+kreis+e tot+e
Verdächtiger,5.936349051273844,0.13308968427968032,-0.06891834580667994,-0.04231292658886188,-0.027502169169800077,Verdächtiger
tot+e verdächtig+er,5.936349051273844,0.13308968427968032,-0.06891834580667994,-0.04231292658886188,-0.027502169169800077,tot+e verdächtig+er
Deutscher,8.25926235234994,0.040486817207075705,-0.028872524599342326,-0.010400953899795212,0.0016585070121049221,Deutscher
verdächtig+er deutsch+er,5.529127886401559,0.07137993865246611,-0.04661370358166138,-0.018824987318589902,-0.0036265466996240297,verdächtig+er deutsch+er
deutsch+er lieg+t,5.309201555030183,0.051529615321032514,-0.04018674023693935,-0.011551322663521726,0.003922509318439026,deutsch+er lieg+t
Klinik,12.703222155991613,0.0072557097676956735,-0.011586136179207137,-0.0013343624316650038,0.007803480428593052,Klinik
lieg+t klinik,5.192859113789478,0.04350461741017476,-0.03775415936844205,-0.008623033675464619,0.0070112460313756925,lieg+t klinik
klinik auto,8.78226683043973,-0.008414248909689555,-0.011382611380520977,0.005526211936312004,0.017040520735061192,klinik auto
Verdächti…,4.868501080173921,0.19697381843833855,-0.099368104960651,-0.06694254170395512,-0.05025668297670598,Verdächti…
tot+e verdächti…,4.868501080173921,0.19697381843833855,-0.099368104960651,-0.06694254170395512,-0.05025668297670598,tot+e verdächti…
+988,4.676571131709299,0.13296584473886752,-0.07342002816392007,-0.0406072993676751,-0.023799544286065212,+988
verdächti… +988,4.676571131709299,0.13296584473886752,-0.07342002816392007,-0.0406072993676751,-0.023799544286065212,verdächti… +988
+988 chars,4.623880355828113,0.11810758355372498,-0.06777344494555451,-0.034805674521820214,-0.017949205135315914,+988 chars
beste,7.664310445793599,-0.007708232450299919,-0.01365956081909536,0.006028048778127182,0.01850814950868022,beste
der gut+e,5.208483896779658,-0.005251793391635454,-0.02103409729178607,0.007601320281631674,0.02307515226359242,der gut+e
apokalyptische,5.280787657034789,-0.0053536360883107955,-0.020743781884069123,0.007540941620975895,0.02290091390679117,apokalyptische
gut+e apokalyptisch+e,5.280787657034789,-0.0053536360883107955,-0.020743781884069123,0.007540941620975895,0.02290091390679117,gut+e apokalyptisch+e
Film,17.443893711900465,-0.011165900076767429,-0.0017824963798129068,0.0033376097573437147,0.010589829833553617,Film
apokalyptisch+e film,5.48678500182018,-0.005630038401008191,-0.019949613574436618,0.00737511288496507,0.022421926708170108,apokalyptisch+e film
film zeit+en,5.666900260507496,-0.005856398962502852,-0.019292269685948507,0.007237123730947455,0.02202286113130474,film zeit+en
Katastrophen-Action-Thriller,5.8384707088776375,-0.006060018927960687,-0.018695472488864,0.007111273340131109,0.021658517451031485,Katastrophen-Action-Thriller
zeit+en katastrophen-action-thriller,5.8384707088776375,-0.006060018927960687,-0.018695472488864,0.007111273340131109,0.021658517451031485,zeit+en katastrophen-action-thriller
stürmt,6.636364384432653,-0.006879924471460873,-0.016237433885367303,0.00658725069871282,0.02013762297285655,stürmt
katastrophen-action-thriller stürm+t,6.636364384432653,-0.006879924471460873,-0.016237433885367303,0.00658725069871282,0.02013762297285655,katastrophen-action-thriller stürm+t
Netflix-Charts,7.116467625154592,-0.007293042207906275,-0.014964025688909617,0.006312231250982855,0.019337044264485573,Netflix-Charts
stürm+t netflix-chart+s,7.116467625154592,-0.007293042207906275,-0.014964025688909617,0.006312231250982855,0.019337044264485573,stürm+t netflix-chart+s
Explosionen,23.943146111386824,0.03485658146798021,-0.013939131299718509,-0.013051785281342583,-0.007384882901287927,Explosionen
netflix-chart+s explosion+en,8.13782095548047,-0.00802757807977427,-0.012638943498513834,0.005804003857855958,0.017853525742059576,netflix-chart+s explosion+en
explosion+en tsunami+s,16.658056034990928,-0.011013185254145932,-0.00234461574485952,0.0034686310400666946,0.010977996874449643,explosion+en tsunami+s
tsunami+s erdbeben,42.30096243511214,-0.013522211993306102,0.007238027027632835,0.0011973078272358721,0.004220711119032547,tsunami+s erdbeben
erdbeben ein,46.30108555532706,-0.013713285776499799,0.007992115484780344,0.0010156529199030905,0.003677998248632503,erdbeben ein
Blockbuster,16.290090283702277,-0.010937831297519024,-0.0026207993027049887,0.0035328883619972027,0.01116828458194088,Blockbuster
ein blockbuster,16.290090283702277,-0.010937831297519024,-0.0026207993027049887,0.0035328883619972027,0.01116828458194088,ein blockbuster
voller,20.56812678142304,-0.009686674577379527,-0.0005065488900191124,0.002245120239975723,0.008613349875606382,voller
blockbuster voll,13.38666663426362,-0.010234497639119364,-0.0051595299648544155,0.004119778325472248,0.012903630607094261,blockbuster voll
Action,9.711835559104783,-0.008894489240422618,-0.009790411863395363,0.005171067807288019,0.01599905767664282,Action
voll action,9.711835559104783,-0.008894489240422618,-0.009790411863395363,0.005171067807288019,0.01599905767664282,voll action
Chaos,64.55436766901342,0.003137028812268145,0.009655397674049255,-0.008208604000664858,-0.006743787758623313,Chaos
action chaos,11.2386344671018,-0.009537233368607923,-0.007603645025913674,0.004677913185967499,0.014549233342350488,action chaos
chaos sorg+t,10.766685028772113,-0.00935455705587862,-0.008231658113829914,0.004820161252115538,0.014967847077726542,chaos sorg+t
landet,9.484274187962264,-0.00878423417848929,-0.010159098339452066,0.005253605285976739,0.016241301402397365,landet
aufsehen land+et,9.484274187962264,-0.00878423417848929,-0.010159098339452066,0.005253605285976739,0.016241301402397365,aufsehen land+et
land+et platz,10.016919527388888,-0.009035743088258996,-0.009315318567723769,0.005064446364134654,0.01568595189513278,land+et platz
Netflix-Film-Charts,10.839956972909418,-0.009383765604094166,-0.008131590062562642,0.004797528254308045,0.014901263985377075,Netflix-Film-Charts
platz netflix-film-chart+s,10.839956972909418,-0.009383765604094166,-0.008131590062562642,0.004797528254308045,0.014901263985377075,platz netflix-film-chart+s
netflix-film-chart+s ...,7.802988937106901,-0.007805227358789623,-0.013351174438873195,0.005960507916786516,0.018310909602787653,netflix-film-chart+s ...
... explosion+en,8.13782095548047,-0.00802757807977427,-0.012638943498513834,0.005804003857855958,0.017853525742059576,... explosion+en
Wenn,79.28326372392566,-0.013427821308850195,0.01059359223113867,0.0016354261154507732,-0.0005359268085121541,Wenn
epische,5.1194448729771995,-0.005122680251782274,-0.02140040231711472,0.00767731821713209,0.023294339891125535,epische
wenn episch+e,5.1194448729771995,-0.005122680251782274,-0.02140040231711472,0.00767731821713209,0.023294339891125535,wenn episch+e
Weltuntergangsszenarien,5.037747915720245,-0.005000446120365855,-0.021745414199627288,0.007748709815888191,0.02350011531890153,Weltuntergangsszenarien
episch+e welt+untergang+s+szenario+en,5.037747915720245,-0.005000446120365855,-0.021745414199627288,0.007748709815888191,0.02350011531890153,episch+e welt+untergang+s+szenario+en
welt+untergang+s+szenario+en geh+t,4.827835990337669,-0.004668511314457204,-0.02267379468528504,0.007939906004154854,0.02405059722212784,welt+untergang+s+szenario+en geh+t
+2539,4.724556400739994,-0.004494944664549517,-0.023154401580205257,0.00803836440642238,0.024333722009161875,+2539
geh+t +2539,4.724556400739994,-0.004494944664549517,-0.023154401580205257,0.00803836440642238,0.024333722009161875,geh+t +2539
+2539 chars,4.683770604075305,-0.004424395635048906,-0.023348824452921125,0.008078093540968827,0.02444789793092875,+2539 chars
nach erdbeben+serie,29.96567445815439,-0.012718646498698399,0.004097812107012989,0.0019496678260804924,0.006465153828826096,nach erdbeben+serie
Gas-Alarm,9.528055989172103,-0.008805787446238826,-0.010087173240698834,0.0052375175725111025,0.0161940941503338,Gas-Alarm
erdbeben+serie gas+-+alarm,9.528055989172103,-0.008805787446238826,-0.010087173240698834,0.0052375175725111025,0.0161940941503338,erdbeben+serie gas+-+alarm
gas+-+alarm weck+t,8.231716811089921,-0.008087127117651744,-0.012446938009784003,0.0057616907830056975,0.017729784003822736,gas+-+alarm weck+t
weck+t neu+e,7.728024631713456,-0.007753170680661443,-0.01351685711240916,0.005996811567024409,0.018416938564561426,weck+t neu+e
neu+e sorge,7.394722148729269,-0.007510652472283541,-0.014283459435141869,0.00616427439634075,0.018905692701241723,neu+e sorge
sorge supervulka+n,6.924035045613291,-0.007133567442216806,-0.015458455054781033,0.006419297452182738,0.01964890188615755,sorge supervulka+n
Tagelang,10.303398102893283,-0.009162055511366219,-0.008887861571343018,0.004968265579000531,0.015403337883357064,Tagelang
supervulka+n tagelang,6.460758450711206,-0.006715208857802779,-0.016738509685649987,0.006694810043517672,0.020450289435710225,supervulka+n tagelang
tagelang beb+te,9.809335244436884,-0.008940423144178688,-0.00963625669828473,0.005136504257344654,0.015897579640724788,tagelang beb+te
beb+te rund,12.376247470117487,-0.009930615551500363,-0.006233821334259544,0.004365970403922513,0.013630096209215866,beb+te rund
rund phlegräisch+en,10.824213754461859,-0.00937751706148097,-0.008153008574257463,0.0048023736642375785,0.014915519212754613,rund phlegräisch+en
Felder,48.24791190359478,-0.012534249507889766,0.007917838367436635,0.0005299139715225234,0.003033222453719807,Felder
phlegräisch+en feld+er,33.79241259496978,-0.013012969482556452,0.005241620718144279,0.0016764246039399665,0.005650651187538421,phlegräisch+en feld+er
feld+er erde,8.305249952544697,-0.008132954854846856,-0.012298810294342885,0.005729012025296588,0.01763419367493444,feld+er erde
nun meld+en,8.070303031941744,-0.00798402330214552,-0.01277904048145245,0.005834845005187091,0.01794369685361329,nun meld+en
meld+en behörde+n,7.921583773687583,-0.007885836468204125,-0.013093822057656756,0.005904040621975313,0.01814593880828283,meld+en behörde+n
erhöhte,11.758732583497093,-0.009724671905519195,-0.006953911375645193,0.00453023447312077,0.014114290940551258,erhöhte
behörde+n erhöh+t+e,7.746474532023628,-0.007766063683564729,-0.013475859526694224,0.005987832000565441,0.01839071514029992,behörde+n erhöh+t+e
Gaswerte,7.603977207807546,-0.0076650760942897685,-0.013796325325386272,0.0060579585890034515,0.01859546631540372,Gaswerte
erhöh+t+e gas+wert+e,7.603977207807546,-0.0076650760942897685,-0.013796325325386272,0.0060579585890034515,0.01859546631540372,erhöh+t+e gas+wert+e
Luft,22.047410613666848,-0.0030430635667752625,-0.0019740582467924,-0.00014975403837889012,0.005870198424340712,Luft
gas+wert+e luft,7.349878550318271,-0.007476561019428964,-0.01439053224854228,0.0061875968764816,0.018973716467516156,gas+wert+e luft
was anwohner,7.103729142681771,-0.007282721599992902,-0.014996133270689218,0.006319194859336933,0.01935733479431676,was anwohner
bedeutet,24.70381670384118,-0.024624273946240335,0.03282420244496261,-0.010002728538980502,-0.004506886965128656,bedeutet
anwohner bedeut+et,7.116467625154594,-0.007293042207906499,-0.014964025688909954,0.006312231250982634,0.01933704426448536,anwohner bedeut+et
Rom,27.313303210639805,0.24265755812256,-0.04934458050392162,-0.12465074217745965,-0.11908422055224731,Rom
nach reihe,24.944119947517088,-0.012236933753652736,0.0022440037876781446,0.0023904076428488577,0.007777311773772705,nach reihe
Tagen…,7.962878936449818,-0.007913417241383022,-0.01300554529497754,0.005884649647047099,0.018089273113770236,Tagen…
vergeh+en+en tagen…,7.962878936449818,-0.007913417241383022,-0.01300554529497754,0.005884649647047099,0.018089273113770236,vergeh+en+en tagen…
+3414,15.706344312553945,-0.021182549033111564,0.022825636443911054,-0.0067364470905294715,0.0011666123899563927,+3414
tagen… +3414,7.394722148729269,-0.007510652472283541,-0.014283459435141869,0.00616427439634075,0.018905692701241723,tagen… +3414
+3414 char+s,7.066112979138339,-0.0072520537695115045,-0.015091451323538058,0.0063398589025171394,0.019417539675320204,+3414 char+s
Politisches,54.331485412305135,-0.014033588702546828,0.0092615220939527,0.0007090717374164922,0.0027613912055608906,Politisches
Teheran,50.2584846442291,-0.012535454572171359,0.0082180325601949,0.0004250932877878575,0.0027716967798779913,Teheran
erdbeben teheran,10.127637318617548,-0.009085258482153207,-0.009148046913220388,0.005026837114757074,0.015575461160222692,erdbeben teheran
Neuer,8.659612917228008,-0.008344441503802175,-0.011611104055000487,0.0055768968597402655,0.01718896706975574,Neuer
teheran neu+er,8.659612917228008,-0.008344441503802175,-0.011611104055000487,0.0055768968597402655,0.01718896706975574,teheran neu+er
Atomdeal,8.04832103243926,-0.007969707488575898,-0.012825026100852167,0.005844962328347836,0.017973273139709613,Atomdeal
neu+er atom+deal,8.04832103243926,-0.007969707488575898,-0.012825026100852167,0.005844962328347836,0.017973273139709613,neu+er atom+deal
Moskau,7.168457087475715,-0.007334828117285769,-0.014833872687548183,0.0062839877763692905,0.01925473828566539,Moskau
atom+deal moskau,7.168457087475715,-0.007334828117285769,-0.014833872687548183,0.0062839877763692905,0.01925473828566539,atom+deal moskau
Iran,115.88822400009279,-0.013888510451209007,0.013636251430859815,-0.0005844045065456767,-0.0014999308737974914,Iran
iran lieg+en,8.137143576788212,-0.008027144199858907,-0.012640340509494174,0.005804311533878356,0.017854425393654068,iran lieg+en
Nerven,7.797257151223285,-0.007801277737770992,-0.013363759139482637,0.005963266792202856,0.01831896812806817,Nerven
lieg+en nerv+en,7.797257151223285,-0.007801277737770992,-0.013363759139482637,0.005963266792202856,0.01831896812806817,lieg+en nerv+en
blank,7.616146655430669,-0.007673828780152261,-0.013768609856374351,0.006051899499582726,0.018577779235534133,blank
nerv+en blank,7.616146655430669,-0.007673828780152261,-0.013768609856374351,0.006051899499582726,0.018577779235534133,nerv+en blank
Wirtschaftsminister,7.371796106082192,-0.007493268788041889,-0.014338078429197492,0.006176173517212266,0.018940399782422526,Wirtschaftsminister
der wirtschaft+s+minister,7.371796106082192,-0.007493268788041889,-0.014338078429197492,0.006176173517212266,0.018940399782422526,der wirtschaft+s+minister
gestürzt,6.941210966804819,-0.007148119402835395,-0.015413488853141777,0.006409575079144173,0.019620592868614534,gestürzt
wirtschaft+s+minister ge+stürz+t,6.941210966804819,-0.007148119402835395,-0.015413488853141777,0.006409575079144173,0.019620592868614534,wirtschaft+s+minister ge+stürz+t
Vizepräsident,7.304503262826632,-0.007441692278790038,-0.014499871478778346,0.006211395890165678,0.019043118713800416,Vizepräsident
ge+stürz+t vize+präsident,5.232024642463806,-0.0052852404873882635,-0.020938887094244834,0.007581533101696567,0.023018060797047973,ge+stürz+t vize+präsident
Sarif,7.035098469267762,-0.007226550455672519,-0.015170615170541624,0.006357010758903732,0.019467505037155258,Sarif
vize+präsident sarif,5.077743738416995,-0.005060749785532618,-0.021575418505100565,0.007713556320770793,0.023398806137116635,vize+präsident sarif
sarif geh+t,5.018353208341615,-0.004970877899755373,-0.021828615208090568,0.0077658987977176665,0.02354964148184598,sarif geh+t
freiwillig,4.9715195031109385,-0.00489858086347896,-0.022031631790339193,0.007807796498619406,0.02367033008969651,freiwillig
geh+t freiwillig,4.9715195031109385,-0.00489858086347896,-0.022031631790339193,0.007807796498619406,0.02367033008969651,geh+t freiwillig
Russland,210.56046523318,-0.009364337774849019,0.014486205998426755,-0.0021423730352459424,-0.005759435734742628,Russland
jetzt russland,4.782090962826395,-0.004592514196839259,-0.02288463323440701,0.007983142664876118,0.024174957220390158,jetzt russland
Atomverhandlungen,4.6705944798961765,-0.004401353114262795,-0.023412211375476347,0.008091033721713378,0.024485077669069245,Atomverhandlungen
russland atom+verhandlung+en,4.6705944798961765,-0.004401353114262795,-0.023412211375476347,0.008091033721713378,0.024485077669069245,russland atom+verhandlung+en
Trump,83.12324550536646,-0.015047684790902752,0.01291448099042921,-0.0002815944077504323,0.00032021621133447223,Trump
atom+verhandlung+en trump,4.537854894171532,-0.00416208464375511,-0.024067108028897253,0.008224367122452727,0.02486792643898301,atom+verhandlung+en trump
vermitteln,4.505089883358622,-0.004100945955127053,-0.02423349672729051,0.008258138150593166,0.02496482416898857,vermitteln
trump vermittel+n,4.505089883358622,-0.004100945955127053,-0.02423349672729051,0.008258138150593166,0.02496482416898857,trump vermittel+n
Irans,8.457492689165973,-0.008225665304121747,-0.011998173291479095,0.005662593999146273,0.017439848168825225,Irans
iran+s vize+präsident,4.414193941284702,-0.003926770201606014,-0.024705430676404218,0.008353693355671444,0.02523883955176629,iran+s vize+präsident
Mohammed,8.89064022989809,0.021009194241904613,-0.02104741880765348,-0.0041891893241209,0.007307385539736895,Mohammed
vize+präsident mohammed,4.350198761428587,-0.0037999359216185358,-0.025047178787853043,0.008422676384191889,0.025436511301539916,vize+präsident mohammed
Dschawad,4.31174837606381,-0.0037219808759461773,-0.02525643717938665,0.008464827847726624,0.025557236748117572,Dschawad
mohammed dschawad,4.31174837606381,-0.0037219808759461773,-0.02525643717938665,0.008464827847726624,0.025557236748117572,mohammed dschawad
dschawad sarif,4.275194674635632,-0.0036466130251545208,-0.02545818745532867,0.008505403679935714,0.025673406218717124,dschawad sarif
sarif amt,4.218079295810297,-0.0035263156004638743,-0.025779074522776675,0.008569812433628615,0.025857722460396075,sarif amt
niedergelegt,4.20358756379338,-0.003495288114962057,-0.02586161465562144,0.008586354627731444,0.025905043314102892,niedergelegt
amt nieder+ge+leg+t,4.20358756379338,-0.003495288114962057,-0.02586161465562144,0.008586354627731444,0.025905043314102892,amt nieder+ge+leg+t
nieder+ge+leg+t bild,4.151756771640795,-0.0033825924165785523,-0.026160646380573076,0.008646198051317387,0.02607617289299147,nieder+ge+leg+t bild
Gabriel,7.81438328266075,-0.00781306399250744,-0.013326197665044946,0.005955031727411392,0.018294913506392816,Gabriel
bild gabriel,4.1320611363789705,-0.0033390466364252094,-0.026275874143125943,0.00866922165593341,0.026141986840434017,bild gabriel
Petrescu/Shutterstock.com,4.106652033930095,-0.003282267374528255,-0.02642585512313897,0.008699159126495916,0.026227543653359792,Petrescu/Shutterstock.com
gabriel petrescu/shutterstock.com,4.106652033930095,-0.003282267374528255,-0.02642585512313897,0.008699159126495916,0.026227543653359792,gabriel petrescu/shutterstock.com
petrescu/shutterstock.com iran,4.443338940753768,-0.003983365310340925,-0.02455242064681061,0.008322749877858658,0.025150131081731208,petrescu/shutterstock.com iran
Vizepräsident…,3.8520457470948206,-0.002672887676746789,-0.028017239928237566,0.009014721254398374,0.027127937580126285,Vizepräsident…
ge+stürz+t vizepräsident…,3.8520457470948206,-0.002672887676746789,-0.028017239928237566,0.009014721254398374,0.027127937580126285,ge+stürz+t vizepräsident…
+4318,6.269950769336628,-0.008765358824002438,-0.019602849579222117,0.013756843439910833,0.01857720696336505,+4318
vizepräsident… +4318,3.8195167744893923,-0.0025892837296125314,-0.028233044082959662,0.009057221075351684,0.02724900046044738,vizepräsident… +4318
+4318 char+s,3.8077668006609042,-0.0025587383117656338,-0.028311742617413486,0.009072702417912604,0.027293087847711922,+4318 char+s
natur+phänomen erdbeben+serie,42.30096243511214,-0.013522211993306102,0.007238027027632835,0.0011973078272358721,0.004220711119032547,natur+phänomen erdbeben+serie
Vorsichtige,32.90532575070325,-0.012949196394295693,0.004993117265147596,0.001735870226669271,0.005827914478530522,Vorsichtige
erdbeben+serie vorsichtig+e,27.89141909036724,-0.012535121558423543,0.0033887433721933465,0.002118565975140226,0.006968236068637166,erdbeben+serie vorsichtig+e
vorsichtig+e normalität,22.800157967880867,-0.011985265274865051,0.001285399531386943,0.0026172205185689868,0.008451747300670743,vorsichtig+e normalität
normalität santorini,19.443562658484762,-0.011511333648563084,-0.0004994908766489651,0.003037402687521684,0.00969959911899121,normalität santorini
thema natur+phänomen,14.946465124293255,-0.010638793471952297,-0.003708941479040443,0.00378528827413578,0.011915185885488639,thema natur+phänomen
sie erdbeben+serie,17.058758064589817,-0.011092397463646656,-0.0020534458379832337,0.00340080333491358,0.010777076796531379,sie erdbeben+serie
Obwohl,15.617234951120109,0.01399483882145258,-0.018071059032043885,0.00939416995431573,-0.0030753796553763734,Obwohl
obwohl griechisch+en,7.983336552981954,-0.007926989506478738,-0.012962063308321002,0.005875094294654622,0.0180613470797057,obwohl griechisch+en
santorini weiterhin,7.260367075373257,-0.0074074091304714524,-0.014607202471327685,0.006234740917232139,0.019111185822879108,santorini weiterhin
kehren,21.796315142131395,-0.011855014488404682,0.0007921406346533502,0.0027336231113251745,0.008797646910476463,kehren
beb+t kehr+en,7.021348929539409,-0.0072151804933755625,-0.015205878290426442,0.006364648007061905,0.019489751265046186,beb+t kehr+en
kehr+en immer,6.928492082267882,-0.007137349723081528,-0.015446770527631309,0.006416771366692932,0.019641546773783745,kehr+en immer
immer mehr,49.4384122709597,0.03461257444639483,0.0015253419984658182,-0.020744578823572727,-0.01825328672561352,immer mehr
mehr bewohner,6.794311154066492,-0.007021555539910908,-0.01580357482723064,0.006493818383664548,0.01986582141601117,mehr bewohner
bewohner zurück,6.69373234859051,-0.0069320558215008946,-0.01607806518785265,0.00655296279776119,0.020037898522447417,bewohner zurück
zurück eiland,6.531984955936753,-0.00678297513319166,-0.016532812495513385,0.006650701026682939,0.020322098217881373,zurück eiland
eiland sicherheit+s+grund+en,6.431487209899097,-0.006686968978122182,-0.01682404320172408,0.006713132955252062,0.02050352774182009,eiland sicherheit+s+grund+en
sicherheit+s+grund+en verlass+en,6.274759086082494,-0.006531733444787308,-0.01729228902041775,0.006813245910895033,0.02079428247965952,sicherheit+s+grund+en verlass+en
der intensität,6.115096306072262,-0.006366213582043963,-0.01778798882733096,0.006918869475808274,0.021100802245277946,der intensität
